PVSYST 8.1.4
,File,File date,Description
Project,Schaeffler Phase2 _Project.PRJ,06/12/25 09h13,Schaeffler  Phase 2:,
Geographical Site,Schaeffler SA, 58 Burman Rd, Deal Party, Gqeberha_MN82.SIT,06/12/25 09h13,Schaeffler SA, 58 Burman Rd, Deal Party, Gqeberha;South Africa;Africa;,
Weather data,Schaeffler SA_ 58 Burman Rd_ Deal Party_ Gqeberha_MN82_SYN.MET,17/02/25 20h03,Schaeffler SA, 58 Burman Rd, Deal Party, Gqeberha;Meteonorm 8.2 (2000-2017), Sat=100%;Synthetic,
Simulation variant,Schaeffler Phase2 _Project.VC2,27/07/26 19h06,Press-Shop Warehouse Sawtooth,
Simulation date,,28/07/26 12h42

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobInc,GlobEff,EArray,E_Grid,EReGrid,PR
    ,W/m²,W/m²,kW,kW,kVAh,ratio

18/01/90 14:00,683.9,634.23,551.31,536.31,178.57,0.7475
18/01/90 15:00,567.55,523.68,479.06,466.67,155.17,0.7838
18/01/90 16:00,410.37,375.1,350.56,342.39,113.54,0.7953
18/01/90 17:00,243.79,216.74,204.81,200.53,66.293,0.7841
18/01/90 18:00,91.568,75.501,69.373,67.66,22.298,0.7044
18/01/90 19:00,0,0,0,-0.028,-0.0092,0
18/01/90 20:00,0,0,0,-0.028,-0.0092,0
18/01/90 21:00,0,0,0,-0.028,-0.0092,0
18/01/90 22:00,0,0,0,-0.028,-0.0092,0
18/01/90 23:00,0,0,0,-0.028,-0.0092,0
19/01/90 00:00,0,0,0,-0.028,-0.0092,0
19/01/90 01:00,0,0,0,-0.028,-0.0092,0
19/01/90 02:00,0,0,0,-0.028,-0.0092,0
19/01/90 03:00,0,0,0,-0.028,-0.0092,0
19/01/90 04:00,0,0,0,-0.028,-0.0092,0
19/01/90 05:00,0,0,0,-0.028,-0.0092,0
19/01/90 06:00,91.22,69.656,65.231,63.453,20.907,0.6631
19/01/90 07:00,268.89,225.95,217.83,213.39,70.55,0.7565
19/01/90 08:00,479.93,435.95,411.82,402.2,133.49,0.7989
19/01/90 09:00,666.18,619.14,544.5,530.12,176.43,0.7586
19/01/90 10:00,815.62,764.83,622.18,604.53,201.54,0.7065
19/01/90 11:00,931.59,875.65,674.96,654.99,218.63,0.6702
19/01/90 12:00,1008.9,951.56,707.84,686.23,229.24,0.6484
19/01/90 13:00,995.34,938.64,699.83,678.36,226.6,0.6497
19/01/90 14:00,915.46,862.36,663.03,643.21,214.71,0.6698
19/01/90 15:00,777.16,729.18,596.37,579.41,193.16,0.7107
19/01/90 16:00,588.43,544.51,479.43,466.63,155.24,0.7559
19/01/90 17:00,364.75,320.73,296.29,289.17,95.898,0.7557
19/01/90 18:00,146.44,105.07,96.707,94.425,31.18,0.6147
19/01/90 19:00,0,0,0,-0.028,-0.0092,0
19/01/90 20:00,0,0,0,-0.028,-0.0092,0
19/01/90 21:00,0,0,0,-0.028,-0.0092,0
19/01/90 22:00,0,0,0,-0.028,-0.0092,0
19/01/90 23:00,0,0,0,-0.028,-0.0092,0
20/01/90 00:00,0,0,0,-0.028,-0.0092,0
20/01/90 01:00,0,0,0,-0.028,-0.0092,0
20/01/90 02:00,0,0,0,-0.028,-0.0092,0
20/01/90 03:00,0,0,0,-0.028,-0.0092,0
20/01/90 04:00,0,0,0,-0.028,-0.0092,0
20/01/90 05:00,0,0,0,-0.028,-0.0092,0
20/01/90 06:00,91.205,68.475,64.063,62.291,20.524,0.6511
20/01/90 07:00,263.17,221.42,213.52,209.17,69.147,0.7577
20/01/90 08:00,474.89,431.23,407.74,398.25,132.17,0.7994
20/01/90 09:00,669.66,622.67,547.01,532.54,177.25,0.7581
20/01/90 10:00,811.32,760.68,620.75,603.15,201.08,0.7087
20/01/90 11:00,913.58,860.32,668.75,649.04,216.62,0.6772
20/01/90 12:00,929.75,875.06,673.93,653.93,218.29,0.6705
20/01/90 13:00,924.71,870.21,670.37,650.44,217.13,0.6705
20/01/90 14:00,851.4,799.12,634.72,616.27,205.59,0.69
20/01/90 15:00,689.06,643.42,553.34,538.12,179.22,0.7445
20/01/90 16:00,498.33,458.58,421.13,410.55,136.39,0.7853
20/01/90 17:00,285.46,252.51,236.72,231.54,76.625,0.7732
20/01/90 18:00,104.4,84.177,77.389,75.562,24.91,0.69
20/01/90 19:00,0,0,0,-0.028,-0.0092,0
20/01/90 20:00,0,0,0,-0.028,-0.0092,0
20/01/90 21:00,0,0,0,-0.028,-0.0092,0
20/01/90 22:00,0,0,0,-0.028,-0.0092,0
20/01/90 23:00,0,0,0,-0.028,-0.0092,0
21/01/90 00:00,0,0,0,-0.028,-0.0092,0
21/01/90 01:00,0,0,0,-0.028,-0.0092,0
21/01/90 02:00,0,0,0,-0.028,-0.0092,0
21/01/90 03:00,0,0,0,-0.028,-0.0092,0
21/01/90 04:00,0,0,0,-0.028,-0.0092,0
21/01/90 05:00,0,0,0,-0.028,-0.0092,0
21/01/90 06:00,86.569,67.011,62.445,60.718,20.004,0.6686
21/01/90 07:00,242.84,206.12,198.52,194.51,64.274,0.7635
21/01/90 08:00,433.75,393.04,373.28,364.84,120.99,0.8018
21/01/90 09:00,631.21,585.83,522.25,508.75,169.24,0.7683
21/01/90 10:00,761.03,712.06,594.09,577.61,192.45,0.7235
21/01/90 11:00,857.75,805.79,640.38,621.92,207.44,0.6912
21/01/90 12:00,963.42,906.75,687.03,666.45,222.53,0.6594
21/01/90 13:00,980.77,924.17,692.88,671.78,224.36,0.6529
21/01/90 14:00,898.72,845.78,654.61,635.23,212,0.6738
21/01/90 15:00,745.24,697.96,579.82,563.56,187.8,0.7209
21/01/90 16:00,559.69,517.11,460.84,448.74,149.22,0.7643
21/01/90 17:00,358.34,315.18,291.17,284.24,94.244,0.7561
21/01/90 18:00,141.02,101.74,93.445,91.247,30.123,0.6168
21/01/90 19:00,0,0,0,-0.028,-0.0092,0
21/01/90 20:00,0,0,0,-0.028,-0.0092,0
21/01/90 21:00,0,0,0,-0.028,-0.0092,0
21/01/90 22:00,0,0,0,-0.028,-0.0092,0
21/01/90 23:00,0,0,0,-0.028,-0.0092,0
22/01/90 00:00,0,0,0,-0.028,-0.0092,0
22/01/90 01:00,0,0,0,-0.028,-0.0092,0
22/01/90 02:00,0,0,0,-0.028,-0.0092,0
22/01/90 03:00,0,0,0,-0.028,-0.0092,0
22/01/90 04:00,0,0,0,-0.028,-0.0092,0
22/01/90 05:00,0,0,0,-0.028,-0.0092,0
22/01/90 06:00,95.695,69.29,64.378,62.582,20.622,0.6234
22/01/90 07:00,274.61,229.35,219.12,214.64,70.97,0.7451
22/01/90 08:00,499.57,453.32,422.85,412.9,137.08,0.7879
22/01/90 09:00,829.57,773.15,622.01,604.47,201.51,0.6946
22/01/90 10:00,929.08,872.86,667.55,648.03,216.26,0.6649
22/01/90 11:00,563.54,521.1,471.99,460.21,152.95,0.7785
22/01/90 12:00,553.05,508.3,463.04,451.5,150.04,0.7782
22/01/90 13:00,582.14,538.43,488.27,475.8,158.2,0.7791
22/01/90 14:00,427.94,391.33,361.46,353.18,117.11,0.7867
22/01/90 15:00,349.73,317.27,295.86,289.47,95.851,0.789
22/01/90 16:00,265.14,239.62,224.77,220.15,72.787,0.7915
22/01/90 17:00,192.93,172.1,161.42,158.12,52.213,0.7812
22/01/90 18:00,84.093,70.636,64.201,62.551,20.61,0.7091
22/01/90 19:00,0,0,0,-0.028,-0.0092,0
22/01/90 20:00,0,0,0,-0.028,-0.0092,0
22/01/90 21:00,0,0,0,-0.028,-0.0092,0
22/01/90 22:00,0,0,0,-0.028,-0.0092,0
22/01/90 23:00,0,0,0,-0.028,-0.0092,0
23/01/90 00:00,0,0,0,-0.028,-0.0092,0
23/01/90 01:00,0,0,0,-0.028,-0.0092,0
23/01/90 02:00,0,0,0,-0.028,-0.0092,0
23/01/90 03:00,0,0,0,-0.028,-0.0092,0
23/01/90 04:00,0,0,0,-0.028,-0.0092,0
23/01/90 05:00,0,0,0,-0.028,-0.0092,0
23/01/90 06:00,94.923,66.351,62.312,60.484,19.931,0.6074
23/01/90 07:00,300.75,247.7,238.96,233.97,77.414,0.7416
23/01/90 08:00,547.62,497.14,455.86,444.82,147.78,0.7743
23/01/90 09:00,776.72,725.18,603.99,587.17,195.67,0.7206
23/01/90 10:00,955.31,899.55,689.36,668.82,223.3,0.6674
23/01/90 11:00,1071.9,1012.5,738.05,715.15,239.04,0.636
23/01/90 12:00,1123.7,1062.1,756.18,731.94,244.77,0.6209
23/01/90 13:00,1106.5,1045.7,746.85,722.78,241.68,0.6227
23/01/90 14:00,1013.7,957.02,706.72,684.55,228.73,0.6437
23/01/90 15:00,860.72,809.14,636.44,617.62,206.09,0.684
23/01/90 16:00,652.17,604.32,520.14,505.81,168.42,0.7393
23/01/90 17:00,407.15,357.31,328.27,320.06,106.25,0.7493
23/01/90 18:00,164.12,114.17,105.21,102.63,33.912,0.5961
23/01/90 19:00,0,0,0,-0.028,-0.0092,0
23/01/90 20:00,0,0,0,-0.028,-0.0092,0
23/01/90 21:00,0,0,0,-0.028,-0.0092,0
23/01/90 22:00,0,0,0,-0.028,-0.0092,0
23/01/90 23:00,0,0,0,-0.028,-0.0092,0
24/01/90 00:00,0,0,0,-0.028,-0.0092,0
24/01/90 01:00,0,0,0,-0.028,-0.0092,0
24/01/90 02:00,0,0,0,-0.028,-0.0092,0
24/01/90 03:00,0,0,0,-0.028,-0.0092,0
24/01/90 04:00,0,0,0,-0.028,-0.0092,0
24/01/90 05:00,0,0,0,-0.028,-0.0092,0
24/01/90 06:00,93.517,65.279,61.648,59.834,19.717,0.6099
24/01/90 07:00,295.92,243.43,236.59,231.64,76.64,0.7462
24/01/90 08:00,542.46,492.18,455.17,444.14,147.55,0.7805
24/01/90 09:00,767.66,716.59,603.25,586.43,195.42,0.7282
24/01/90 10:00,948.43,893.01,692.65,671.92,224.35,0.6753
24/01/90 11:00,1070.3,1011.1,744.72,721.46,241.18,0.6425
24/01/90 12:00,1124.2,1062.5,763.84,739.34,247.29,0.6269
24/01/90 13:00,1106.7,1045.8,753.95,729.66,244.02,0.6285
24/01/90 14:00,1016.9,960.01,714.28,691.86,231.21,0.6486
24/01/90 15:00,860.06,808.53,641.28,622.3,207.67,0.6897
24/01/90 16:00,649.89,602.2,523.31,508.82,169.44,0.7463
24/01/90 17:00,406.83,356.96,331.18,322.84,107.18,0.7565
24/01/90 18:00,163.17,113.31,105.41,102.82,33.974,0.6007
24/01/90 19:00,0,0,0,-0.028,-0.0092,0
24/01/90 20:00,0,0,0,-0.028,-0.0092,0
24/01/90 21:00,0,0,0,-0.028,-0.0092,0
24/01/90 22:00,0,0,0,-0.028,-0.0092,0
24/01/90 23:00,0,0,0,-0.028,-0.0092,0
25/01/90 00:00,0,0,0,-0.028,-0.0092,0
25/01/90 01:00,0,0,0,-0.028,-0.0092,0
25/01/90 02:00,0,0,0,-0.028,-0.0092,0
25/01/90 03:00,0,0,0,-0.028,-0.0092,0
25/01/90 04:00,0,0,0,-0.028,-0.0092,0
25/01/90 05:00,0,0,0,-0.028,-0.0092,0
25/01/90 06:00,82.892,62.092,58.118,56.433,18.591,0.649
25/01/90 07:00,248.83,209.42,203.53,199.4,65.899,0.7639
25/01/90 08:00,439.78,397.95,381.1,372.41,123.52,0.8072
25/01/90 09:00,599.46,554.89,506.45,493.52,164.12,0.7848
25/01/90 10:00,778.7,728.48,609.56,592.39,197.44,0.7252
25/01/90 11:00,872.3,820.12,654.8,635.67,212.09,0.6947
25/01/90 12:00,902.84,849.44,667.43,647.68,216.17,0.6838
25/01/90 13:00,867.48,815.07,648.72,629.72,210.11,0.692
25/01/90 14:00,752.86,702.51,589.44,572.88,190.91,0.7254
25/01/90 15:00,626.66,581.95,521.51,507.5,168.9,0.772
25/01/90 16:00,482.18,442.98,411.71,401.47,133.34,0.7937
25/01/90 17:00,305.92,269.86,254.67,248.92,82.429,0.7756
25/01/90 18:00,101.73,79.971,73.888,72.105,23.771,0.6756
25/01/90 19:00,0,0,0,-0.028,-0.0092,0
25/01/90 20:00,0,0,0,-0.028,-0.0092,0
25/01/90 21:00,0,0,0,-0.028,-0.0092,0
25/01/90 22:00,0,0,0,-0.028,-0.0092,0
25/01/90 23:00,0,0,0,-0.028,-0.0092,0
26/01/90 00:00,0,0,0,-0.028,-0.0092,0
26/01/90 01:00,0,0,0,-0.028,-0.0092,0
26/01/90 02:00,0,0,0,-0.028,-0.0092,0
26/01/90 03:00,0,0,0,-0.028,-0.0092,0
26/01/90 04:00,0,0,0,-0.028,-0.0092,0
26/01/90 05:00,0,0,0,-0.028,-0.0092,0
26/01/90 06:00,24.87,22.48,18.703,16.868,5.5516,0.6465
26/01/90 07:00,68.434,61.494,56.568,54.984,18.112,0.7659
26/01/90 08:00,132,118.6,112.45,110.07,36.302,0.7949
26/01/90 09:00,168.65,151.81,145.34,142.37,46.988,0.8047
26/01/90 10:00,187.78,169.17,161.5,158.22,52.237,0.8032
26/01/90 11:00,204.67,184.61,175.92,172.36,56.921,0.8028
26/01/90 12:00,221.19,199.66,190.01,186.16,61.5,0.8023
26/01/90 13:00,221.11,199.56,189.64,185.8,61.378,0.801
26/01/90 14:00,208.35,187.88,178.24,174.63,57.676,0.799
26/01/90 15:00,166,149.5,141.26,138.38,45.665,0.7946
26/01/90 16:00,129.78,116.71,109.56,107.23,35.363,0.7876
26/01/90 17:00,84.686,76.042,70.223,68.471,22.561,0.7707
26/01/90 18:00,30.522,27.615,23.327,21.776,7.1677,0.6801
26/01/90 19:00,0,0,0,-0.028,-0.0092,0
26/01/90 20:00,0,0,0,-0.028,-0.0092,0
26/01/90 21:00,0,0,0,-0.028,-0.0092,0
26/01/90 22:00,0,0,0,-0.028,-0.0092,0
26/01/90 23:00,0,0,0,-0.028,-0.0092,0
27/01/90 00:00,0,0,0,-0.028,-0.0092,0
27/01/90 01:00,0,0,0,-0.028,-0.0092,0
27/01/90 02:00,0,0,0,-0.028,-0.0092,0
27/01/90 03:00,0,0,0,-0.028,-0.0092,0
27/01/90 04:00,0,0,0,-0.028,-0.0092,0
27/01/90 05:00,0,0,0,-0.028,-0.0092,0
27/01/90 06:00,77.056,59.014,54.484,52.863,17.413,0.654
27/01/90 07:00,223.22,189.94,182.87,179.19,59.188,0.7652
27/01/90 08:00,384.1,346.82,331.03,323.81,107.28,0.8036
27/01/90 09:00,553.62,510.43,473.75,461.99,153.52,0.7955
27/01/90 10:00,727.19,678.72,577.93,562.1,187.22,0.7368
27/01/90 11:00,835.78,785.14,631.93,613.82,204.7,0.7001
27/01/90 12:00,862.51,810.3,642.89,624.25,208.24,0.6899
27/01/90 13:00,778.43,726.99,599.23,582.37,194.1,0.7132
27/01/90 14:00,690.45,642.76,554.08,538.99,179.48,0.7441
27/01/90 15:00,598.25,554.87,499.11,485.97,161.66,0.7743
27/01/90 16:00,440.71,404.17,374.67,365.71,121.35,0.791
27/01/90 17:00,217.79,193.86,182.36,178.61,59.011,0.7818
27/01/90 18:00,76.069,64.305,58.31,56.727,18.688,0.7109
27/01/90 19:00,0,0,0,-0.028,-0.0092,0
27/01/90 20:00,0,0,0,-0.028,-0.0092,0
27/01/90 21:00,0,0,0,-0.028,-0.0092,0
27/01/90 22:00,0,0,0,-0.028,-0.0092,0
27/01/90 23:00,0,0,0,-0.028,-0.0092,0
28/01/90 00:00,0,0,0,-0.028,-0.0092,0
28/01/90 01:00,0,0,0,-0.028,-0.0092,0
28/01/90 02:00,0,0,0,-0.028,-0.0092,0
28/01/90 03:00,0,0,0,-0.028,-0.0092,0
28/01/90 04:00,0,0,0,-0.028,-0.0092,0
28/01/90 05:00,0,0,0,-0.028,-0.0092,0
28/01/90 06:00,81.69,59.18,55.176,53.519,17.63,0.6245
28/01/90 07:00,260.17,214.32,207.52,203.26,67.199,0.7447
28/01/90 08:00,494.2,447.23,422.45,412.51,136.94,0.7957
28/01/90 09:00,714.48,666.19,573.52,557.96,185.81,0.7444
28/01/90 10:00,891.58,838.18,662.83,643.43,214.7,0.6879
28/01/90 11:00,1012.9,956.55,717.02,695.1,232.23,0.6542
28/01/90 12:00,1068.3,1008.5,737.76,714.68,238.9,0.6377
28/01/90 13:00,1059.9,1000.7,732.23,709.13,237.04,0.6378
28/01/90 14:00,971.94,916.76,692.88,671.61,224.33,0.6587
28/01/90 15:00,822.55,772.61,622.19,604.09,201.51,0.7001
28/01/90 16:00,618.24,572.45,502.39,488.72,162.67,0.7535
28/01/90 17:00,379.45,332.77,309.25,301.68,100.08,0.7579
28/01/90 18:00,146.49,103.26,95.739,93.476,30.865,0.6083
28/01/90 19:00,0,0,0,-0.028,-0.0092,0
28/01/90 20:00,0,0,0,-0.028,-0.0092,0
28/01/90 21:00,0,0,0,-0.028,-0.0092,0
28/01/90 22:00,0,0,0,-0.028,-0.0092,0
28/01/90 23:00,0,0,0,-0.028,-0.0092,0
29/01/90 00:00,0,0,0,-0.028,-0.0092,0
29/01/90 01:00,0,0,0,-0.028,-0.0092,0
29/01/90 02:00,0,0,0,-0.028,-0.0092,0
29/01/90 03:00,0,0,0,-0.028,-0.0092,0
29/01/90 04:00,0,0,0,-0.028,-0.0092,0
29/01/90 05:00,0,0,0,-0.028,-0.0092,0
29/01/90 06:00,77.166,63.885,59.485,57.841,19.054,0.7145
29/01/90 07:00,220.56,187.24,181,177.36,58.581,0.7665
29/01/90 08:00,416.09,375.78,358.8,350.79,116.29,0.8036
29/01/90 09:00,595.1,550.5,501.28,488.56,162.45,0.7826
29/01/90 10:00,743.99,695.74,588.44,572.18,190.62,0.7331
29/01/90 11:00,838.28,787.53,634.67,616.43,205.58,0.701
29/01/90 12:00,868.53,816.54,647.56,628.71,209.75,0.69
29/01/90 13:00,843.71,792.41,634.12,615.79,205.39,0.6957
29/01/90 14:00,756.08,705.99,588.66,572.16,190.67,0.7214
29/01/90 15:00,639,593.84,526.3,512.14,170.46,0.764
29/01/90 16:00,470.76,432.51,399.79,389.98,129.48,0.7897
29/01/90 17:00,272.44,240.73,226.31,221.41,73.253,0.7747
29/01/90 18:00,91.512,73.891,67.591,65.904,21.719,0.6865
29/01/90 19:00,0,0,0,-0.028,-0.0092,0
29/01/90 20:00,0,0,0,-0.028,-0.0092,0
29/01/90 21:00,0,0,0,-0.028,-0.0092,0
29/01/90 22:00,0,0,0,-0.028,-0.0092,0
29/01/90 23:00,0,0,0,-0.028,-0.0092,0
30/01/90 00:00,0,0,0,-0.028,-0.0092,0
30/01/90 01:00,0,0,0,-0.028,-0.0092,0
30/01/90 02:00,0,0,0,-0.028,-0.0092,0
30/01/90 03:00,0,0,0,-0.028,-0.0092,0
30/01/90 04:00,0,0,0,-0.028,-0.0092,0
30/01/90 05:00,0,0,0,-0.028,-0.0092,0
30/01/90 06:00,80.422,60.667,56.415,54.771,18.042,0.6492
30/01/90 07:00,249.59,207.29,200.41,196.33,64.89,0.7498
30/01/90 08:00,466.8,421.85,400.28,391.03,129.76,0.7985
30/01/90 09:00,675.49,628.25,550.51,535.92,178.38,0.7563
30/01/90 10:00,859.6,808.24,646.37,627.7,209.37,0.6961
30/01/90 11:00,961.99,906.95,692.16,671.42,224.19,0.6653
30/01/90 12:00,1020.4,963.3,715.88,693.96,231.86,0.6483
30/01/90 13:00,1003.2,946.67,706.18,684.48,228.67,0.6504
30/01/90 14:00,916.04,863.23,665.93,646.05,215.67,0.6723
30/01/90 15:00,767.96,720.38,593.87,577.01,192.35,0.7162
30/01/90 16:00,563.78,521.06,465.83,453.54,150.83,0.7669
30/01/90 17:00,331.89,291.57,271.65,265.36,87.927,0.7622
30/01/90 18:00,121.99,88.533,81.418,79.47,26.217,0.621
30/01/90 19:00,0,0,0,-0.028,-0.0092,0
30/01/90 20:00,0,0,0,-0.028,-0.0092,0
30/01/90 21:00,0,0,0,-0.028,-0.0092,0
30/01/90 22:00,0,0,0,-0.028,-0.0092,0
30/01/90 23:00,0,0,0,-0.028,-0.0092,0
31/01/90 00:00,0,0,0,-0.028,-0.0092,0
31/01/90 01:00,0,0,0,-0.028,-0.0092,0
31/01/90 02:00,0,0,0,-0.028,-0.0092,0
31/01/90 03:00,0,0,0,-0.028,-0.0092,0
31/01/90 04:00,0,0,0,-0.028,-0.0092,0
31/01/90 05:00,0,0,0,-0.028,-0.0092,0
31/01/90 06:00,76.963,58.535,54.133,52.525,17.301,0.6506
31/01/90 07:00,235.95,197.36,190.21,186.36,61.575,0.7529
31/01/90 08:00,437.37,394.84,374.57,366.11,121.42,0.7979
31/01/90 09:00,655.69,609,534.69,520.74,173.27,0.7571
31/01/90 10:00,819.7,768.68,621.23,603.66,201.25,0.702
31/01/90 11:00,948.39,893.42,679.03,658.94,219.96,0.6623
31/01/90 12:00,988.25,931.33,693.28,672.37,224.54,0.6486
31/01/90 13:00,968.68,912.4,682.36,661.74,220.95,0.6512
31/01/90 14:00,889.73,837.19,645.89,626.89,209.17,0.6716
31/01/90 15:00,752.47,705.26,579.84,563.62,187.82,0.714
31/01/90 16:00,556.61,514.49,455.93,444.04,147.64,0.7605
31/01/90 17:00,323.89,284.57,262.41,256.43,84.944,0.7547
31/01/90 18:00,120.54,88.288,80.452,78.537,25.906,0.6211
31/01/90 19:00,0,0,0,-0.028,-0.0092,0
31/01/90 20:00,0,0,0,-0.028,-0.0092,0
31/01/90 21:00,0,0,0,-0.028,-0.0092,0
31/01/90 22:00,0,0,0,-0.028,-0.0092,0
31/01/90 23:00,0,0,0,-0.028,-0.0092,0
01/02/90 00:00,0,0,0,-0.028,-0.0092,0
01/02/90 01:00,0,0,0,-0.028,-0.0092,0
01/02/90 02:00,0,0,0,-0.028,-0.0092,0
01/02/90 03:00,0,0,0,-0.028,-0.0092,0
01/02/90 04:00,0,0,0,-0.028,-0.0092,0
01/02/90 05:00,0,0,0,-0.028,-0.0092,0
01/02/90 06:00,73.776,52.3,47.878,46.318,15.256,0.5985
01/02/90 07:00,252.06,206.31,197.95,193.87,64.087,0.7332
01/02/90 08:00,471.9,426.1,400.41,391.17,129.81,0.7902
01/02/90 09:00,661.63,614.74,536.31,522.32,173.8,0.7525
01/02/90 10:00,861.88,807.78,639.45,621.12,207.15,0.687
01/02/90 11:00,512.05,473.13,433.06,422.6,140.33,0.7867
01/02/90 12:00,607.5,562.44,508.1,494.96,164.63,0.7767
01/02/90 13:00,690.41,641.09,551.48,536.58,178.65,0.7409
01/02/90 14:00,590.65,546.37,493.61,480.84,159.91,0.776
01/02/90 15:00,498.2,458.82,420.23,409.98,136.14,0.7845
01/02/90 16:00,271.36,246.01,229.89,225.14,74.449,0.7909
01/02/90 17:00,177.85,158.64,148.39,145.35,47.98,0.7791
01/02/90 18:00,60.941,53.505,47.728,46.263,15.236,0.7237
01/02/90 19:00,0,0,0,-0.028,-0.0092,0
01/02/90 20:00,0,0,0,-0.028,-0.0092,0
01/02/90 21:00,0,0,0,-0.028,-0.0092,0
01/02/90 22:00,0,0,0,-0.028,-0.0092,0
01/02/90 23:00,0,0,0,-0.028,-0.0092,0
02/02/90 00:00,0,0,0,-0.028,-0.0092,0
02/02/90 01:00,0,0,0,-0.028,-0.0092,0
02/02/90 02:00,0,0,0,-0.028,-0.0092,0
02/02/90 03:00,0,0,0,-0.028,-0.0092,0
02/02/90 04:00,0,0,0,-0.028,-0.0092,0
02/02/90 05:00,0,0,0,-0.028,-0.0092,0
02/02/90 06:00,74.194,52.168,47.994,46.434,15.294,0.5966
02/02/90 07:00,246.73,202.56,195.38,191.38,63.255,0.7394
02/02/90 08:00,477.43,430.85,407.06,397.61,131.96,0.7939
02/02/90 09:00,689.88,642.1,556.34,541.54,180.28,0.7483
02/02/90 10:00,860.06,808.14,643.25,624.74,208.37,0.6924
02/02/90 11:00,979.01,924,696.27,675.38,225.53,0.6576
02/02/90 12:00,1030.5,973.46,715.88,693.86,231.83,0.6418
02/02/90 13:00,999.04,942.67,699.91,678.45,226.62,0.6474
02/02/90 14:00,928.08,875.28,667.65,647.6,216.19,0.6652
02/02/90 15:00,778.66,730.98,596.1,579.18,193.08,0.709
02/02/90 16:00,572.56,529.4,468.76,456.38,151.79,0.7598
02/02/90 17:00,332.8,291.84,270.13,263.88,87.437,0.7559
02/02/90 18:00,119.11,86.147,78.699,76.812,25.336,0.6147
02/02/90 19:00,0,0,0,-0.028,-0.0092,0
02/02/90 20:00,0,0,0,-0.028,-0.0092,0
02/02/90 21:00,0,0,0,-0.028,-0.0092,0
02/02/90 22:00,0,0,0,-0.028,-0.0092,0
02/02/90 23:00,0,0,0,-0.028,-0.0092,0
03/02/90 00:00,0,0,0,-0.028,-0.0092,0
03/02/90 01:00,0,0,0,-0.028,-0.0092,0
03/02/90 02:00,0,0,0,-0.028,-0.0092,0
03/02/90 03:00,0,0,0,-0.028,-0.0092,0
03/02/90 04:00,0,0,0,-0.028,-0.0092,0
03/02/90 05:00,0,0,0,-0.028,-0.0092,0
03/02/90 06:00,70.498,54.612,50.403,48.853,16.09,0.6606
03/02/90 07:00,219.09,183.35,177.52,173.92,57.449,0.7567
03/02/90 08:00,429.23,386.91,369.47,361.16,119.76,0.8021
03/02/90 09:00,625.28,579.85,519.49,506.11,168.35,0.7716
03/02/90 10:00,820.5,769.29,626.91,609.07,203.07,0.7076
03/02/90 11:00,938.34,883.5,680.73,660.51,220.5,0.671
03/02/90 12:00,968.12,910.77,690.69,669.94,223.71,0.6597
03/02/90 13:00,925.81,870.93,669.8,649.93,216.95,0.6692
03/02/90 14:00,803.92,753.82,610.78,593.38,197.84,0.7036
03/02/90 15:00,661.42,616.55,537.71,523.13,174.16,0.7539
03/02/90 16:00,489.42,450.48,413.39,403.09,133.89,0.7851
03/02/90 17:00,290.67,255.61,238.87,233.58,77.316,0.766
03/02/90 18:00,100.07,74.746,68.145,66.45,21.906,0.633
03/02/90 19:00,0,0,0,-0.028,-0.0092,0
03/02/90 20:00,0,0,0,-0.028,-0.0092,0
03/02/90 21:00,0,0,0,-0.028,-0.0092,0
03/02/90 22:00,0,0,0,-0.028,-0.0092,0
03/02/90 23:00,0,0,0,-0.028,-0.0092,0
04/02/90 00:00,0,0,0,-0.028,-0.0092,0
04/02/90 01:00,0,0,0,-0.028,-0.0092,0
04/02/90 02:00,0,0,0,-0.028,-0.0092,0
04/02/90 03:00,0,0,0,-0.028,-0.0092,0
04/02/90 04:00,0,0,0,-0.028,-0.0092,0
04/02/90 05:00,0,0,0,-0.028,-0.0092,0
04/02/90 06:00,66.435,49.824,45.903,44.396,14.621,0.637
04/02/90 07:00,209.72,177.12,172.28,168.8,55.744,0.7673
04/02/90 08:00,398.68,359.01,345.89,338.24,112.1,0.8087
04/02/90 09:00,563.19,519.22,482.94,470.85,156.5,0.7969
04/02/90 10:00,716.75,669.29,577.67,561.82,187.12,0.7472
04/02/90 11:00,796.1,746.2,617.96,600.4,200.16,0.7189
04/02/90 12:00,846.95,795.53,642.22,623.57,208.01,0.7018
04/02/90 13:00,803.77,751.4,617.92,600.24,200.14,0.7119
04/02/90 14:00,717.38,668.97,573.31,557.41,185.69,0.7407
04/02/90 15:00,618.47,574.51,518.33,504.44,167.87,0.7775
04/02/90 16:00,444.25,407.63,381.93,372.7,123.69,0.7997
04/02/90 17:00,252.25,223.27,212.33,207.84,68.726,0.7854
04/02/90 18:00,81.774,65.867,60.468,58.861,19.394,0.6862
04/02/90 19:00,0,0,0,-0.028,-0.0092,0
04/02/90 20:00,0,0,0,-0.028,-0.0092,0
04/02/90 21:00,0,0,0,-0.028,-0.0092,0
04/02/90 22:00,0,0,0,-0.028,-0.0092,0
04/02/90 23:00,0,0,0,-0.028,-0.0092,0
05/02/90 00:00,0,0,0,-0.028,-0.0092,0
05/02/90 01:00,0,0,0,-0.028,-0.0092,0
